condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
drift,42,ablate_samplewt,0.0012909399926338799,1.2176417891388047,0.012,0.010356479867645001,0.008712681504831428
drift,42,ablate_rho0,0.00128799104014916,1.2142298314434439,0.012,0.0102390250182307,0.008600215991020255
drift,43,local_only,0.00127105091493976,1.1993255706132506,0.01288888888888889,0.009752768566683279,0.008035396181406015
drift,43,fedavg,0.0012587372849967998,1.1856536881595503,0.011999999999999999,0.009489056397251124,0.007736938171875008
drift,43,fedprox,0.0012587212060557202,1.1855204522534053,0.011111111111111112,0.009675738292732735,0.00793449455424095
drift,43,fedproto,0.00120049046850442,1.1291614546761886,0.01377777777777778,0.008466883529666399,0.006946396943199293
drift,43,fedtypo_noreg,0.00124889326529422,1.1764370577806842,0.010666666666666666,0.009375479586753546,0.007655833088517001
drift,43,fedtypo,0.00354496384249368,3.3635281549627853,0.016000000000000004,0.010372218470184621,0.008686474374662788
drift,43,cda_fedavg,0.0012587372849967998,1.1856536881595503,0.011999999999999999,0.009489056397251124,0.007736938171875008
drift,43,ablate_g1,0.0012315288494030199,1.15994312711369,0.011555555555555557,0.00957749228535429,0.007818483808655137
drift,43,ablate_g3,0.0012514724508310802,1.179119707519002,0.010666666666666666,0.0094261734639413,0.007706755604658645
drift,43,ablate_random,0.00123880434062368,1.166900401684736,0.011111111111111113,0.009183958879004521,0.007505497039679773
drift,43,ablate_nommd,0.0012483794570852798,1.1759466889197296,0.010666666666666666,0.009383433236917956,0.007660210134094529
drift,43,ablate_samplewt,0.0012491089513124599,1.176625942291346,0.01111111111111111,0.009398525197239266,0.007674405728039606
drift,43,ablate_rho0,0.0012518346115469997,1.1789387035258376,0.011555555555555553,0.009446618924151932,0.007743566880201331
drift,44,local_only,0.00140437734370086,1.3164643920774741,0.012444444444444445,0.00926972200491619,0.007976708144347729
drift,44,fedavg,0.00141324864806306,1.3228321574055113,0.010666666666666668,0.009290674410047989,0.007929318309832602
drift,44,fedprox,0.0014174431088437999,1.3266391231229229,0.010222222222222223,0.009499361487821344,0.008117870707605675
drift,44,fedproto,0.0013999039183371401,1.3105714340799528,0.010666666666666668,0.009439535844724033,0.007934867518469542
drift,44,fedtypo_noreg,0.0014161060219833,1.3258544188076196,0.009777777777777778,0.009184513993074723,0.0078284932823577
drift,44,fedtypo,0.0031406238399999597,2.9921147094813647,0.01288888888888889,0.01055080915287459,0.00916407757684646
drift,44,cda_fedavg,0.00141324864806306,1.3228321574055113,0.010666666666666668,0.009290674410047989,0.007929318309832602
drift,44,ablate_g1,0.00140786381542506,1.317851144464862,0.011555555555555558,0.009368067033252266,0.008034829106299112
drift,44,ablate_g3,0.00141812110681552,1.328017598798128,0.009777777777777778,0.0092643310356716,0.007892078643019714
drift,44,ablate_random,0.0014058811126307599,1.3153826139671518,0.011111111111111113,0.009384273817061833,0.008056583980256975
drift,44,ablate_nommd,0.0014169970855553399,1.3266349796790873,0.009777777777777778,0.009168650690567067,0.007811531320210063
drift,44,ablate_samplewt,0.0014175999107677601,1.327215538451688,0.009333333333333334,0.009200894515808388,0.007838204086621994
drift,44,ablate_rho0,0.00141845924033024,1.3280791159515362,0.009777777777777778,0.009186587983497911,0.007835205121161468
drift,45,local_only,0.00128782028203476,1.2159370841991275,0.018222222222222223,0.010956939377723554,0.009377666686781118
drift,45,fedavg,0.00130394515058434,1.2309586671568578,0.01777777777777778,0.01153882821430559,0.009632549752179123
drift,45,fedprox,0.0013152857843356,1.2419930663440557,0.018666666666666668,0.011843335218400633,0.00989866283689189
drift,45,fedproto,0.0012364618384470799,1.1674578793212687,0.017333333333333333,0.010108504472263656,0.008296202834936033
drift,45,fedtypo_noreg,0.00130388325691524,1.2308051928423445,0.018666666666666668,0.011531370866997055,0.009569049007920412
drift,45,fedtypo,0.00506336142712918,4.78600016143325,0.01511111111111111,0.011416723470705244,0.009474483059379191
drift,45,cda_fedavg,0.00130394515058434,1.2309586671568578,0.01777777777777778,0.01153882821430559,0.009632549752179123
drift,45,ablate_g1,0.0012987297934132999,1.226002676039936,0.017333333333333336,0.011462052755731266,0.00958773540025112
